,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
88,0.12903225806451613,0.256299938537185,0.2179930795847751,0.2439201451905626,0.1879898326625715,0.19776279936899477,0.18778971170152628,0.12789831686609401,0.11321797777654928,0.16512702078521924,0.20364484000847627,0.04756337681516122,0.0,0.0677001731673126,0.04122380053640609,0.09854899343006711,0.09248514287053017,0.07112750263435191,0.0905091506335054,0.13988729820286327,0.15636712281007584,0.22117541498429794,0.10860967447520531,0.22161794697484705,0.1418009366991664,0.47757480986566214,0.2799173529090385,0.2693844784558733,0.36818338372048526,0.36467573427951916,0.2778433687524597
89,0.27419354838709675,0.5175169022741243,0.47231833910034604,0.5263157894736843,0.4302054649438678,0.3397389932597161,0.4403617863199547,0.4272876222630455,0.4703963734866493,0.46882217090069267,0.25874125874125875,0.2690130445483633,0.184278391543825,0.30023913581264944,0.2050925466044171,0.0889575940694937,0.1615971511795897,0.15158813788950773,0.23510089160018774,0.21165854401462075,0.22844940294604724,0.49484073575594434,0.35777304533008814,0.5465669612508498,0.3584494388641787,0.31978107896794383,0.3001817838659368,0.293816861834872,0.5901419769622288,0.37729154346540505,0.21572871572871571
91,0.5806451612903226,0.19913952059004303,0.4647058823529412,0.19029038112522678,0.131910612158441,0.2819446436254125,0.31863576408517047,0.21726825877563175,0.24495549781635245,0.5352193995381062,0.29836829836829826,0.13961358602018215,0.47212582380846246,0.1963387482477117,0.056322638323234336,0.28855004742999685,0.23234910544852522,0.1952431130513322,0.3254340685124355,0.7064422784038988,0.3208402335919114,0.18034993270524902,0.5530879221174324,0.20326308633582602,0.08931043624259918,0.5259080247352336,0.35223355750032276,0.3057712779881677,0.5671807431786001,0.622708456534595,0.3119506755870392
98,0.532258064516129,0.587584511370621,0.6031141868512111,0.5671506352087115,0.5069900444821013,0.2383479133801807,0.23120407009609947,0.3262499379375403,0.34877549892199683,0.0808314087759816,0.1201525746980292,0.20317499384691112,0.26326848992327034,0.21555207388472003,0.18549054667064008,0.0826687278220848,0.1036523939306381,0.17785639018515728,0.16823087752229002,0.09705300030459946,0.1568900897759958,0.5217586361597129,0.6300578034682082,0.5275322909585315,0.4017496833485523,0.287085080673822,0.22329614876476372,0.34084919983944434,0.48719911216562706,0.17189040015769763,0.1852289125016398
99,0.6612903225806451,0.7535341118623234,0.5740484429065744,0.7404718693284935,0.6928616818470663,0.2885415172809407,0.46033540606745804,0.4245568740380319,0.5715628282381559,0.3469976905311777,0.2720915448188175,0.5317499384691116,0.1914737814002356,0.5025150490640719,0.4695539882785339,0.13213645785756944,0.16620461840019365,0.2561342766822219,0.35153683716565,0.1526424002436796,0.1713588424997821,0.8151637505607896,0.542744143595984,0.8218898708361658,0.7175174526495627,0.4704669841495487,0.3588890323734218,0.4869199490410289,0.8813669587845853,0.3031736644983245,0.20812016266561723
102,0.6048387096774194,0.3902888752304857,0.23183391003460196,0.37295825771324864,0.3000423639059522,0.3704287967876094,0.21876766534765404,0.25475398440991004,0.3494941677262424,0.2915704387990762,0.12460267005721559,0.0710681762244647,0.15750262663567763,0.08575905005359942,0.06503095923976028,0.07342866177142253,0.05999859433203439,0.09318079181092878,0.21838338808071325,0.11532896740785864,0.11113048025799702,0.31449080305069543,0.25616063279586243,0.31135282121006125,0.21028601726118587,0.4242661169948113,0.18793273003605873,0.2738346625713338,0.5997091577054074,0.31007293514685597,0.17112685294503477
108,0.20967741935483872,0.281499692685925,0.8020761245674742,0.28856624319419233,0.202976064393137,0.4493044600602325,0.4441303938194837,0.3751551561491485,0.35203714964895794,0.4520785219399538,0.34435261707988984,0.029596357371400442,0.2916043172339138,0.06184546878865342,0.029899672196284893,0.09408706039419597,0.14223017032010182,0.13510462140599125,0.1479938995776631,0.03931236673773986,0.19803015776170138,0.25347689546882,0.9999999999999999,0.28008157715839566,0.15520339332528202,0.7562015779373089,0.5017334035303816,0.4767107031290902,0.659791052772569,0.3837965700768776,0.42870261052079234
114,0.03225806451612903,0.6637984019668101,0.36712802768166086,0.6842105263157896,0.5980724422791781,0.27305320522013465,0.565479555304315,0.485378084504245,0.48919232682845926,0.23845265588914544,0.2477219749947024,0.5988186069406842,0.3151644433124263,0.6361012616475634,0.4728651369159962,0.10610265959315603,0.32996493639352453,0.3940237844347433,0.3060769591740967,0.21622753579043558,0.3074174147999651,0.6886496186630777,0.35016732582902343,0.7532290958531612,0.5525641403281393,0.3219134266827778,0.41839096444784385,0.4857855883841468,0.5935861620297731,0.24995071949536762,0.21999212908303828
127,0.07258064516129031,0.48063921327596815,0.38235294117647056,0.4627949183303086,0.3867824613429358,0.2321812706152302,0.35481439608064813,0.20361451765056351,0.22439051357178397,0.3724018475750578,0.22420004238186064,0.2759045040610386,0.3718360979337132,0.26519337016574585,0.2458858978179531,0.1714857885676141,0.2469524337578971,0.21225349992473277,0.3808657907085875,0.2626789521778861,0.2926871785932189,0.5248990578734858,0.5384849406753879,0.5166553365057783,0.4020442428348405,0.48255028786694154,0.4285231799262931,0.3834313537285562,0.6728024185832919,0.4167159471712991,0.2863701954611046
151,0.2661290322580645,0.6238475722188078,0.3508650519031141,0.6007259528130671,0.5414107180682058,0.3136383192313208,0.26926700584134156,0.33071843503301723,0.5262314113549672,0.14203233256351044,0.13456240728968005,0.28950283042087127,0.31802986405170486,0.2794590582996619,0.22482699248369262,0.09837332677511153,0.1046675985724661,0.15738371217823274,0.27821445330830596,0.045842217484008546,0.09744617798309071,0.5760430686406459,0.4685123212655917,0.5649218218898707,0.4459336062917907,0.3901485535574668,0.25707020035959427,0.36292560339261093,0.7615858558799893,0.1385767790262173,0.12600026236389872
152,0.06451612903225806,0.5310387215734481,0.5058823529411764,0.5063520871143374,0.4392077949586952,0.40484726803384485,0.19845487092519318,0.3513231716399384,0.3887445408811986,0.20496535796766746,0.0775588048315321,0.16834851095249814,0.3224871852016937,0.14537808196586127,0.13969736101453595,0.3243860450409303,0.09326606951809019,0.2869938280897185,0.2878930079774754,0.16235150776728607,0.06275603591039833,0.38582323912068195,0.434742926680864,0.37185588035350114,0.2689033550325488,0.5038737650152819,0.13230488035045543,0.3261025112999773,0.4500784508820941,0.14350482948945403,0.038501902138265764
154,0.056451612903225805,0.32575291948371243,0.3159169550173011,0.34392014519056247,0.24052107604321113,0.396242650222286,0.5398530243075184,0.49555632788838677,0.39598651113936645,0.48672055427251737,0.32909514727696565,0.07439084420379029,0.19854181922378936,0.1580770182237981,0.06334227343465448,0.22942065137195655,0.36979219541908426,0.5257413819057654,0.4978883153449084,0.3778556198598843,0.45916499607774786,0.2041274113952446,0.19409796166717375,0.2515295717199184,0.12713187428201125,0.39654559670196887,0.3922657421847837,0.4936388544702535,0.5683288048677816,0.3455548984821605,0.23822642004460187
158,0.29838709677419356,0.4634296250768285,0.24705882352941178,0.4482758620689655,0.37407328955729724,0.376165208661982,0.3227812323346524,0.3106101981033712,0.39537840676654323,0.30254041570438794,0.3543123543123543,0.36826236770858967,0.21742175809481354,0.3049393914405871,0.27078573557166985,0.18645258756982747,0.19361514372954952,0.2514677103718199,0.30959643359924915,0.15778251599147125,0.36328771899241696,0.4445939883355765,0.18892607240644954,0.41672331747110813,0.32162950307814664,0.421422986708366,0.2558781750091885,0.2873597319418509,0.5254678351383415,0.18628030751034896,0.25849403122130404
160,0.2661290322580645,0.1763982790411801,0.488235294117647,0.18539019963702352,0.12407328955729716,0.5912806539509536,0.45995854531750513,0.2773447197259321,0.2613743158825806,0.5583140877598153,0.4687433778342871,0.17308638936746246,0.37119933776942915,0.15016079821885053,0.08297738485480613,0.24639005024066324,0.24375063450290113,0.1792864669576998,0.32220788362271235,0.31331861102650016,0.514948139109213,0.1422162404665771,0.49498022512929707,0.14208021753908906,0.08244720021208282,0.6929419290638995,0.342995361034678,0.27409643810753737,0.47112624851708707,0.41119653065247386,0.41492850583759683
166,0.3064516129032258,0.8408113091579593,0.3882352941176471,0.8493647912885662,0.7834145308197416,0.40197906209665857,0.6201243640474845,0.5139268159475696,0.7009232130023773,0.3943418013856813,0.3632125450307271,0.49083189761260154,0.17138399821707154,0.48627030592891896,0.4169067249428827,0.08157959456136037,0.19345895840003752,0.18643685082041242,0.31663538244955425,0.20766067621078288,0.32014294430401813,0.7662628981606101,0.3121387283236994,0.8198504418762745,0.6285604877905093,0.371668206695572,0.365047830017185,0.3855255580181846,0.8362098656767823,0.3138182534989158,0.27331759149940976
172,0.12096774193548387,0.34726490473263694,0.6124567474048442,0.3303085299455535,0.26292099131539926,0.1373870643912234,0.21198417184850196,0.17012561441835058,0.18082812759135386,0.16281755196304848,0.13201949565585935,0.1615801132168348,0.22697316055907538,0.18735054011709407,0.11443329691069831,0.11369145908723606,0.2339890514084012,0.2736715339455066,0.30490380103237913,0.10086049345111181,0.24448705656759348,0.2754598474652311,0.5308792211743231,0.282800815771584,0.18141918760493683,0.22737934465846898,0.25637485223852424,0.2760161253730301,0.43170946385519116,0.12872067809974375,0.15190869736324292
177,0.0,0.4400737553779964,0.7131487889273357,0.3983666061705988,0.32980300783732264,0.1617668148573066,0.17467495760316562,0.09473213842411002,0.19719166344187078,0.17032332563510388,0.09387582114854842,0.14139798178685697,0.2591295488554235,0.08542920755339327,0.07291149299692062,0.07258546182763588,0.06921352877324233,0.07150383862712628,0.18318864382918817,0.11856533658239415,0.08811993375751764,0.36832660385823246,0.6772132643748098,0.291638341264446,0.20792954137087985,0.266472386097093,0.1564433936961726,0.18718696008795654,0.39918104932838394,0.2142716341415336,0.09851764397218943
180,0.0967741935483871,0.29686539643515675,0.23252595155709344,0.27495462794918324,0.2157381910612158,0.3113437544815718,0.1667608818541549,0.12089767141651356,0.13510973519818675,0.3360277136258659,0.1409196863742319,0.007445237509229638,0.07739819796873507,0.0,0.020032449256647128,0.07318272845448477,0.06187281828617838,0.060138491645340936,0.09171163772876584,0.1311300639658849,0.0819314913274645,0.2032301480484523,0.17797383632491626,0.18082936777702252,0.12174143568293613,0.40294263984647105,0.21127655981483873,0.23221235231496834,0.3612950135853966,0.3343189434259807,0.14744851108487472
185,0.12903225806451613,0.16472034419176407,0.49550173010380616,0.16107078039927403,0.1099343359457742,0.43783163631148714,0.32089692858488794,0.22868775135296157,0.2416938470893914,0.27886836027713635,0.4308116126297945,0.07906719173024858,0.25021490655544587,0.1355652675847283,0.039071553922055566,0.16115658925622733,0.18354118997602553,0.1603944001204275,0.3131159080244017,0.18938470910752359,0.2851913187483657,0.1117092866756394,0.46516580468512325,0.1536369816451394,0.06011959115143303,0.522354111877177,0.2981950749485939,0.2765396764454372,0.5354177031112471,0.23142124975359746,0.2912895185622459
190,0.056451612903225805,0.5537799631223111,0.5892733564013841,0.5344827586206897,0.4640965897055709,0.22630144844399824,0.2662521198417185,0.27684822004865695,0.35192658521753556,0.1685912240184757,0.09239245602881963,0.20680531626876691,0.38202426056225924,0.18446441824029025,0.17264328995728617,0.10775392614973826,0.10576089587905008,0.23972602739726026,0.2565110276865321,0.05003045994517211,0.22775211365815393,0.4445939883355765,0.6148463644660785,0.4432358939496942,0.32251318153701136,0.336839860686616,0.19866095818971083,0.3373588593567302,0.5159006543951629,0.13404297260003945,0.15335169880624427
193,0.07258064516129031,0.7111247695144437,0.39930795847750866,0.6805807622504536,0.6542046176657488,0.013623978201634968,0.17173544375353303,0.1108187279678268,0.239703687323788,0.2424942263279446,0.0502225047679592,0.7261875461481665,0.6208093221688049,0.7244165910777605,0.5907420284096553,0.061658995889400256,0.15183556808508977,0.10078277886497064,0.44538948850305016,0.3232180932074322,0.24710189139719343,0.5307312696276358,0.24764222695466986,0.5234534330387491,0.4105864679372,0.0,0.08005443582433516,0.07122039754978096,0.2479430561402166,0.09777252119061702,0.01862783680965502
195,0.08870967741935484,0.3822987092808853,0.6508650519031142,0.34573502722323046,0.2932111840711713,0.2086619819303026,0.07725645374034293,0.10389255746983764,0.16789208911493175,0.2800230946882215,0.07777071413435044,0.25615308885060295,0.33840618930879685,0.22049971138781232,0.16234561769477834,0.1483680567754629,0.06413750556410236,0.15512569622158662,0.13315344908493668,0.37043100822418523,0.025276736686132645,0.35531628532974435,0.6081533313051414,0.3222297756628144,0.2317888597602286,0.31409481839505293,0.10518630362872383,0.16589588314340062,0.2533772148023421,0.35422826729745716,0.03469762560671652
3,0.9838709677419355,0.028887523048555686,0.3460207612456747,0.051542649727767564,0.012973946197839425,0.9684497346909506,0.8963632937629545,0.5397447991658805,0.4692907291724253,0.7442263279445726,1.0,0.18570022151119858,0.25276194721258227,0.18899975261812485,0.04383960796000133,0.22636405157572986,0.5250404129540112,0.3437452958000903,0.39582355701548566,0.9851507767286021,0.7078357883727011,0.09286675639300135,0.2990568907818679,0.09360978925900754,0.01755574538278004,0.9090198308337479,0.8095739502726756,0.5784541282002059,0.8744785886494968,0.9999999999999999,0.773711137347501
9,0.6048387096774194,0.09280885064535971,0.4726643598615917,0.10952813067150624,0.06052743062910396,0.6256991251971891,0.7294139815338233,0.5047415719179782,0.3599977887113716,0.4168591224018475,0.6819241364695912,0.06386906226925916,0.3938043236015154,0.07306011379566259,0.03294592894275025,0.15746758950216067,0.5062200807478154,0.5004516031913291,0.2682426091037071,0.19052695705147732,0.7838403207530725,0.10094212651413192,0.7304533008822635,0.08531611148878326,0.0598839435624024,0.7348781007889688,0.9999999999999999,0.943281967155896,0.7347977497990892,0.5521387739010448,1.0
10,0.9838709677419355,0.3116164720344192,0.44498269896193765,0.2794918330308529,0.23098919720398217,0.10167790047325398,0.07778405879027697,0.022367310461248194,0.0714246226988778,0.1270207852193994,0.1424030514939605,0.11426285995569775,0.2626317297589863,0.10827080069266927,0.08781166186550113,0.047851596809893523,0.01500941016610309,0.0005268703898840821,0.07088808071328015,0.12789369479134938,0.17040006972892877,0.28488111260655014,0.523577730453301,0.26308633582596874,0.18907773424843147,0.2572322126661454,0.1031002592655137,0.10638557791312542,0.2707894837549271,0.27261975162625673,0.19336219336219335
15,0.07258064516129031,0.31837738168408114,0.356401384083045,0.3284936479128855,0.23151874602838377,0.602753477699699,0.5884680610514414,0.36795591082865786,0.4560229974017359,0.4942263279445728,0.49396058486967576,0.23098695545163672,0.22633640039479128,0.22272614826420384,0.13307506373961128,0.15314618979025402,0.13793507375852188,0.15760951377389731,0.22864852182074144,0.1714894913189156,0.2662773468142595,0.3642889187976672,0.45056282324307884,0.3514615907545888,0.23768004948599372,0.6893880162058427,0.3695179250812067,0.39652013053873403,0.6823695993264706,0.42203824167159476,0.3880362062180244
23,0.75,0.4068838352796559,0.16159169550173014,0.3911070780399273,0.3142872272823555,0.337014197619389,0.2624835123421896,0.18561640434933716,0.3273812814417602,0.2488452655889145,0.2381860563678746,0.250123061777012,0.14658218981820495,0.2887771089304857,0.15598821231085064,0.10399465973368933,0.17948037140871356,0.17409303025741382,0.24536602534021587,0.2164179104477612,0.23141288241959382,0.3216689098250337,0.08670520231213863,0.3385452073419444,0.21175881469262717,0.3098301229653849,0.22836225650398828,0.1962618453430132,0.4462515785848227,0.2347723240685985,0.15840220385674936
24,0.9274193548387096,0.054701905347264934,0.28788927335640135,0.054718693284936504,0.04183435712772718,0.5152731966155171,0.397776521575278,0.24283799215530508,0.17419426170600916,0.5733256351039261,0.5878364060182244,0.17763967511690865,0.21264605686268265,0.19147357136967097,0.08943412469785769,0.1013245265783649,0.20923367668074933,0.23415625470419985,0.15444626935710934,0.28266829119707587,0.39919811731892274,0.17855540601166453,0.3483419531487679,0.23317471108089738,0.11210934048131019,0.5813490653209185,0.5226931826083501,0.5860456187501091,0.4806934292602656,0.6300019712201854,0.5585727403909222
26,0.41935483870967744,0.5113706207744314,0.5567474048442906,0.5081669691470054,0.42385087905104846,0.27305320522013465,0.4742792538157151,0.3518196713172136,0.30747968378572615,0.3146651270207851,0.2619198982835347,0.22274181639182866,0.07771657805087712,0.19584398449740248,0.17939803317770936,0.08249306116712925,0.20173678086417346,0.18086707812735206,0.1310710933833881,0.14369479134937557,0.24483570121154016,0.5074024226110363,0.4329175540006084,0.5186947654656696,0.3843706736575452,0.4903688961546663,0.6036515709900764,0.5105670058114169,0.572155677165053,0.4153360930415928,0.3755739210284665
32,0.2661290322580645,0.15304240934234792,0.38754325259515565,0.12958257713248633,0.10665113323448419,0.0953678474114441,0.053740342943282476,0.017675388510997453,0.0,0.2748267898383371,0.1190930281839373,0.027504307162195415,0.1478557101467732,0.034551001896594366,0.021654912089003678,0.021536731897551203,0.028683435764878612,0.02227909077224144,0.05006452369779446,0.11266372220530002,0.017345071036346207,0.1386271870794078,0.41314268329784,0.11828687967369145,0.082417744263454,0.19539412893595853,0.1519732986321509,0.1610094064676009,0.31460717155868506,0.2816873644786123,0.10770038042765312
41,0.49193548387096775,0.23110018438844515,0.38788927335640133,0.21460980036297628,0.15637576784579535,0.5554280797361251,0.3408705483323913,0.2614567300531254,0.3367792581126652,0.41512702078521924,0.36723882178427636,0.1407826729017967,0.2508516667197299,0.13045270883153293,0.08642097943776697,0.03485226434318238,0.16557987708214567,0.11124491946409754,0.22131628343500706,0.19585744745659456,0.26331386734071294,0.22566173171825943,0.42683297839975654,0.20802175390890554,0.14062269875401337,0.3901485535574668,0.37518004549563416,0.2920716915935149,0.590907351421683,0.42046126552335905,0.35655253837072026
43,0.14516129032258066,0.10633066994468354,0.46574394463667823,0.09791288566243184,0.07276000847278116,0.5339165352072277,0.30205389108724323,0.22049550667792064,0.26767648847365805,0.3446882217090069,0.3316380589107861,0.14256706866847152,0.25976630901970765,0.14628514884142824,0.0744015098837787,0.17967185468854296,0.1494146954776538,0.14142706608460032,0.22659549507273583,0.16120925982333234,0.21912315872047414,0.19066846119336034,0.5111043504715546,0.18150917743031958,0.11199151668679488,0.733456535645746,0.3524322283920571,0.33020366136716633,0.5457502583138801,0.358367829686576,0.3152302243211334
49,0.7258064516129032,0.25261216963736943,0.32698961937716253,0.2577132486388384,0.18216479559415374,0.41488598881399685,0.41172036932353495,0.3624944143786306,0.37503455138481956,0.3158198614318707,0.2667938122483575,0.17413241447206496,0.19176032347416347,0.21052197575657622,0.10976457733187645,0.2312827179144854,0.23273956877230523,0.2839831401475237,0.39113092444861564,0.13512793176972282,0.21206310468055437,0.24181247196052047,0.22999695771219952,0.26104690686607757,0.15225779846239948,0.5202217641623427,0.3665378617051922,0.43308144709516405,0.6984424629750106,0.25014784151389713,0.17906336088154268
52,0.5403225806451613,0.19913952059004303,0.5411764705882353,0.22132486388384753,0.14340182164795592,0.4306611214685214,0.5183719615602036,0.440196613872201,0.31881253800652326,0.3383371824480369,0.3390548845094301,0.1658872754122569,0.3355407685695182,0.3466644677166653,0.09820866858713287,0.16958858869409404,0.46553380240993963,0.4286466957699834,0.3509502580947911,0.10257386536704238,0.40146430750457596,0.18887393449977574,0.5689078186796469,0.28348062542488106,0.11702848390232404,0.4988982870140025,0.5908372984732141,0.5409329680110295,0.5740691133136887,0.21486300019712212,0.3349075167256986
64,0.282258064516129,0.2458512599877074,0.24878892733564018,0.22640653357531748,0.16760220292310948,0.5984511687939194,0.31825890333521767,0.32252619035797625,0.3644756481839792,0.37471131639722877,0.2523839796567069,0.678193453113463,0.34700245152663245,0.5991589016244744,0.291083076719314,0.2576327161578189,0.21438779255464535,0.4126900496763509,0.6697559831065227,0.8338029241547364,0.1568900897759958,0.256168685509197,0.14481289930027375,0.246770904146839,0.13646940999734894,0.4207122041367547,0.1639928875820759,0.2718277167937732,0.52699858405725,0.36447861226098954,0.10776597140233507
76,0.41935483870967744,0.6232329440688383,0.5602076124567474,0.6424682395644281,0.5027536538868884,0.5611644916104976,0.8937252685132843,0.5578670373864256,0.7147437669301786,0.6275981524249422,0.5028607755880485,0.2682746738862909,0.12760673692253813,0.26890409829306505,0.22340319856958377,0.05572146295190246,0.31426831077756867,0.20909227758542823,0.3078366963866729,0.19224032896740784,0.36677416543188357,0.6209062359802602,0.5114085792515971,0.6213460231135283,0.4656690918731038,0.47757480986566214,0.7023910041820222,0.5706881206261671,1.0,0.49931007293514695,0.48117539026629935
80,0.6854838709677419,0.20098340503995094,0.4408304498269896,0.20390199637023587,0.13148697309891968,0.46651369568335,0.7358206142830224,0.4322526190357976,0.2535795234673006,0.6212471131639722,0.5333757151938971,0.05673147920255968,0.5564965455761086,0.07907973942442485,0.05870666534220721,0.186312054245863,1.0,0.7952732199307541,0.3368723603941811,0.8233323180018277,0.9267846247712019,0.13010318528488118,0.6239732278673563,0.1447994561522774,0.07490647736310346,0.5074276778733385,0.8755326863284625,0.7197256592380586,0.5671807431786001,0.7098363887246205,0.5874327692509511
83,0.7258064516129032,0.17332513829133378,0.4121107266435986,0.16996370235934655,0.12036644778648589,0.6457765667574931,0.3039381948370077,0.28429571520778507,0.24849355962186964,0.30369515011547354,0.39245602881966524,0.26169086881614567,0.5571333057403928,0.30947472581842167,0.11824111784378002,0.3911393739240417,0.2040795608068534,0.26877916603943997,0.45242843735335525,0.3618641486445325,0.2805717772160725,0.15926424405563044,0.5275327045938546,0.18014955812372535,0.08801437450293084,0.6524273224820528,0.2591562447228044,0.31144308127257814,0.5292947074356129,0.29863985807214666,0.251147842056933
87,0.29838709677419356,0.17578365089121095,0.4626297577854671,0.17840290381125223,0.12507943232366017,0.8221712318944501,0.4927454305634069,0.32724293729209075,0.3949914312565648,0.5444572748267898,0.5077346895528714,0.22827959635737138,0.4991881307905376,0.22726148264203838,0.12824078672891626,0.21631591891227203,0.18533732126541355,0.1518892066837272,0.22688878460816517,0.23031526043253125,0.2980040094134053,0.2853297442799462,0.7660480681472467,0.2950373895309314,0.18996141270729625,1.0,0.46646932024754395,0.38447845587337043,0.6594083655428419,0.5651488271239897,0.35130526039616955
92,0.5806451612903226,0.17885679164105717,0.22664359861591687,0.17295825771324846,0.11507095954246979,0.396242650222286,0.3981533823252308,0.1862618539297949,0.1974127923047156,0.4607390300230948,0.40072049162958256,0.03845680531626876,0.2648603903339807,0.06431928754019957,0.028806993145922333,0.1156940589537294,0.21110790063489338,0.2118771639319584,0.2691224777099953,0.21908315565031988,0.3027107121066852,0.13055181695827733,0.3121387283236994,0.1312032630863359,0.07128339568175793,0.4555405501457105,0.38312688116500604,0.3836058707526919,0.5220236500707971,0.407056968263355,0.3335956972320609
100,0.24193548387096775,0.40012292562999396,1.0,0.3765880217785844,0.2960177928404999,0.3319948372293131,0.3156208780855474,0.29223971004418836,0.3748134225219747,0.2892609699769052,0.19940665395210844,0.2109278857986709,0.1572797605781782,0.15246969572029356,0.11592331379755638,0.077047394863507,0.16011339054922571,0.11350293542074363,0.2512318160488034,0.08334602497715504,0.1457334611697028,0.43382682817406915,0.8579251597201095,0.3813732154996601,0.2650740817108015,0.38801620584263286,0.3200488730393666,0.26188024641803803,0.6796907887183805,0.25389315986595706,0.19624819624819628
104,0.4596774193548387,0.18500307314074993,0.23079584775086504,0.1772232304900181,0.12751535691590762,0.4966298580238062,0.3084605238364425,0.18348145573705377,0.17773232351152635,0.346420323325635,0.2341597796143251,0.1422594142259414,0.14253876277500074,0.11626948132266844,0.07201748286480582,0.12943119137125392,0.15183556808508977,0.1524160770736113,0.24184655091506332,0.24249923850137067,0.14015514686655625,0.15926424405563044,0.1642835412229997,0.15635622025832763,0.09364046069103654,0.49250124386950034,0.27306320714420523,0.2590879740318668,0.4148712257471968,0.29627439384979315,0.16089466089466092
109,0.3064516129032258,0.5752919483712354,0.5771626297577854,0.5535390199637023,0.4905740309256513,0.3589559730388643,0.23648012059543996,0.31756119358522417,0.40367073912322404,0.29214780600461887,0.11591438864166137,0.12546148166379523,0.21360119710910883,0.11824853632390535,0.1269825502466806,0.08347679443488036,0.06585554418873434,0.07699834412163178,0.08830947911778508,0.0940070057873896,0.07016473459426478,0.5154777927321668,0.6842105263157893,0.5248130523453435,0.39350201773248106,0.4996090695856138,0.24157387080431908,0.3096106525191532,0.5384792009490643,0.3126355213877391,0.16364948183130007
111,0.49193548387096775,0.28641671788567913,0.31141868512110726,0.2549909255898366,0.21023088328743908,0.049189731822744776,0.038100621820237435,0.044958045777270236,0.04511028802034385,0.13799076212471129,0.08857808857808847,0.022151119862170818,0.20271259829985036,0.031417498144635944,0.027118307340816536,0.005586199627586691,0.0137286904641047,0.01633298208640674,0.0,0.042796222966798664,0.022487579534559404,0.22745625841184391,0.456343170063888,0.20938137321549977,0.14153583316150695,0.18828630321984507,0.12853013340750377,0.17627964607947505,0.21694539053231798,0.22038241671594716,0.08690804145349601
125,0.6209677419354839,0.32698217578365096,0.35743944636678204,0.3176043557168784,0.23940902351196783,0.6013193747311056,0.3235349538345581,0.3073829502010823,0.35695726684725526,0.3695150115473441,0.26531044712862917,0.14995077528919515,0.27695883345537897,0.17456914323410572,0.10072514155160425,0.14158732389417839,0.10529233989051409,0.1621255456871895,0.2565110276865321,0.14236216874809626,0.1483482959993027,0.28891879766711537,0.41709765743839367,0.3038749150237935,0.18053550914607205,0.5479422844551852,0.2417725416960534,0.29294427671419343,0.4948528567601699,0.3031736644983245,0.1768332677423587
126,0.2661290322580645,0.37553779963122313,0.36747404844290654,0.3620689655172413,0.2949586951916967,0.5296142263014485,0.2244205765969474,0.31483044536021043,0.43689535076565866,0.2419168591224018,0.22165713074803994,0.3829067191730248,0.5625457671368078,0.405953657128721,0.24230985728949375,0.13308505779432944,0.08295783777029822,0.2565106126749962,0.35974894415767245,0.19814194334450203,0.23062843197071384,0.36563481381785545,0.5013690295101917,0.3949694085656016,0.2515243453415418,0.44772194185798575,0.15296665309082239,0.3211287761121097,0.5882285408135931,0.20855509560417895,0.1374130919585465
131,0.024193548387096774,0.9084204056545792,0.2449826989619377,0.9283121597096187,0.8729082821436136,0.5726373153592428,0.7169775767853779,0.7765751452261556,0.9452706064459064,0.37413394919168586,0.23225259588895963,0.4928624169333005,0.15562418415103949,0.5004535334377835,0.4606138869573855,0.1300635913290939,0.27397249576347293,0.23874755381604693,0.29053261379633977,0.2944715199512641,0.20029634794735465,0.9102736653207717,0.210222087009431,0.9802855200543849,0.8029397036731568,0.5052953301585045,0.5387855248388281,0.5419800701558437,0.9437449772301099,0.41888428937512323,0.21717171717171718
135,0.008064516129032258,0.6797787338660112,0.3986159169550173,0.6833030852994553,0.5933065028595637,0.4493044600602325,0.5628415300546448,0.548185293679559,0.717507877715739,0.2979214780600462,0.23627887264250913,0.5009844942160965,0.10754879174758825,0.5284076853302548,0.38478858315949804,0.04605979692934685,0.16292472648044168,0.1868131868131868,0.27968090098545284,0.13893542491623517,0.2361195851128737,0.6648721399730821,0.27776087617888656,0.7471108089734874,0.5063183009808832,0.33755064325822726,0.33494918991943895,0.3940768922008342,0.8197543147985152,0.23181549379065647,0.2013642922733832
149,0.1774193548387097,0.4351567301782423,0.22387543252595155,0.4137931034482758,0.3327684812539716,0.20794493044600593,0.29074806858865654,0.21106201280969164,0.2334567969484217,0.23787528868360264,0.15999152362788727,0.06448437115431944,0.07274984876946097,0.06332976003958111,0.07211681732392969,0.05094332993711133,0.06444987622312635,0.14157760048171003,0.1342972782731112,0.09648187633262262,0.11758040617101018,0.3382682817406909,0.16276239732278663,0.3276682528891911,0.2309051813013638,0.3155163835382756,0.21385928140738458,0.35341442557721503,0.47648386973326695,0.25172481766213295,0.1784730421094058
